Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,RED,YELLOW,response_keyboard,5f9eb582ef8bdf4658ecefd1,295.3350000025239,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,RED,GREEN,response_keyboard,5f9eb582ef8bdf4658ecefd1,298.92000000108965,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,ORANGE,PURPLE,response_keyboard,5f9eb582ef8bdf4658ecefd1,357.12500000954606,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,YELLOW,PURPLE,response_keyboard,5f9eb582ef8bdf4658ecefd1,337.9750000021886,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,PURPLE,GREEN,response_keyboard,5f9eb582ef8bdf4658ecefd1,303.51999998674734,1_2_ Color Testing Phase_ITALIAN,2215606.0
7.0,YELLOW,ORANGE,response_keyboard_single,5f9eb582ef8bdf4658ecefd1,350.0249999924563,1_2_ Color Testing Phase_ITALIAN,2215606.0
2.0,PURPLE,GREEN,response_keyboard,5f9ecd80f78ccd48aa9ca13e,3278.310000197962,1_2_ Color Testing Phase_ITALIAN,2216169.0
1.0,GREEN,RED,response_keyboard,5f9ecd80f78ccd48aa9ca13e,729.8450001981108,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,GREEN,PURPLE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,531.2649998813868,1_2_ Color Testing Phase_ITALIAN,2216169.0
6.0,PURPLE,RED,response_keyboard,5f9ecd80f78ccd48aa9ca13e,2715.375000145287,1_2_ Color Testing Phase_ITALIAN,2216169.0
1.0,RED,GREEN,response_keyboard,5f9ecd80f78ccd48aa9ca13e,607.6299999840558,1_2_ Color Testing Phase_ITALIAN,2216169.0
7.0,RED,ORANGE,response_keyboard_single,5f9ecd80f78ccd48aa9ca13e,728.5899999551475,1_2_ Color Testing Phase_ITALIAN,2216169.0
7.0,ORANGE,RED,response_keyboard_single,5f9ecd80f78ccd48aa9ca13e,543.9149998128413,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,ORANGE,BLUE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,1620.7850000355393,1_2_ Color Testing Phase_ITALIAN,2216169.0
5.0,GREEN,BLUE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,1588.810000102967,1_2_ Color Testing Phase_ITALIAN,2216169.0
4.0,PURPLE,ORANGE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,2101.3149998616427,1_2_ Color Testing Phase_ITALIAN,2216169.0
7.0,YELLOW,ORANGE,response_keyboard_single,5f9ecd80f78ccd48aa9ca13e,696.9100001733749,1_2_ Color Testing Phase_ITALIAN,2216169.0
6.0,YELLOW,RED,response_keyboard,5f9ecd80f78ccd48aa9ca13e,743.8149999361485,1_2_ Color Testing Phase_ITALIAN,2216169.0
3.0,BLUE,YELLOW,response_keyboard,5f9ecd80f78ccd48aa9ca13e,3871.3549999520174,1_2_ Color Testing Phase_ITALIAN,2216169.0
6.0,RED,PURPLE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,680.7150000240654,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,BLUE,ORANGE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,1050.190000096336,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,PURPLE,YELLOW,response_keyboard,5f9ecd80f78ccd48aa9ca13e,592.7849998697639,1_2_ Color Testing Phase_ITALIAN,2216169.0
4.0,YELLOW,GREEN,response_keyboard,5f9ecd80f78ccd48aa9ca13e,1037.019999930635,1_2_ Color Testing Phase_ITALIAN,2216169.0
3.0,ORANGE,GREEN,response_keyboard,5f9ecd80f78ccd48aa9ca13e,2376.3850000686944,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,YELLOW,PURPLE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,5483.580000000074,1_2_ Color Testing Phase_ITALIAN,2216169.0
7.0,PURPLE,BLUE,response_keyboard_single,5f9ecd80f78ccd48aa9ca13e,1173.1000000145284,1_2_ Color Testing Phase_ITALIAN,2216169.0
4.0,RED,YELLOW,response_keyboard,5f9ecd80f78ccd48aa9ca13e,870.7399999257178,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,ORANGE,PURPLE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,2482.1599998977035,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,BLUE,RED,response_keyboard,5f9ecd80f78ccd48aa9ca13e,656.6649999003857,1_2_ Color Testing Phase_ITALIAN,2216169.0
2.0,RED,BLUE,response_keyboard,5f9ecd80f78ccd48aa9ca13e,655.4049998521805,1_2_ Color Testing Phase_ITALIAN,2216169.0
5.0,BLUE,GREEN,response_keyboard,5f9ecd80f78ccd48aa9ca13e,781.2700001522899,1_2_ Color Testing Phase_ITALIAN,2216169.0
